x	y	codepoint
0.07565082	-0.061656278	10806
0.057423227	0.0052792523	10807
0.15068011	-0.08560584	10808
0.07845434	-0.097994216	10809
0.3216064	0.10263608	1081
0.08844263	-0.094665244	10810
0.08399207	-0.09555855	10811
0.21527275	-0.09999893	10812
0.21761622	-0.07690226	10813
0.22727124	-0.043275543	10814
0.07960789	-0.13237102	10815
0.09429816	-0.13268593	10816
0.11612042	-0.14825647	10817
0.07149587	-0.116555475	10818
0.06524183	-0.11222754	10819
0.27015358	-0.06275538	1082
0.09453067	-0.1156156	10820
0.09755703	-0.11223399	10821
0.22342111	-0.011967058	10822
0.23636393	-0.032625083	10823
0.22845902	0.02447282	10824
0.23940246	0.036560383	10825
0.26486108	-0.09851209	10826
0.25514385	-0.10498329	10827
0.08194838	-0.20790973	10828
0.10679508	-0.18864317	10829
0.26660222	-0.036321416	1083
0.07072807	-0.10497831	10830
0.08315995	-0.113185376	10831
0.09877195	-0.023106487	10832
0.1292086	-0.14043677	10833
0.14143372	-0.18040411	10834
0.11582042	-0.11081425	10835
0.090639986	-0.18396652	10836
0.11318549	-0.09222818	10837
0.12589456	-0.083729565	10838
0.15197945	-0.09738896	10839
0.30859712	-0.051442716	1084
0.15915042	-0.0495866	10840
0.14031841	-0.07485508	10841
0.10151083	-0.12707995	10842
0.083978154	-0.19329865	10843
0.112073176	-0.07519251	10844
0.11938484	-0.073358595	10845
0.015769543	-0.10791158	10846
0.10552407	-0.13880934	10847
0.114144005	-0.11546511	10848
0.15498708	-0.18285318	10849
0.30031133	-0.055446196	1085
0.073906556	-0.10869341	10850
0.10756431	-0.11265925	10851
0.11528189	-0.04541041	10852
0.1127798	-0.057835992	10853
0.22647561	-0.04307325	10854
0.26054484	-0.03671842	10855
0.1150339	-0.09146666	10856
0.102681875	-0.090618126	10857
0.20907305	-0.07075356	10858
0.2105885	-0.069224104	10859
0.32051444	-0.05176295	1086
0.246138	-0.06806923	10860
0.23886234	-0.0580044	10861
0.09105963	-0.10886861	10862
0.22791444	0.016717048	10863
0.24847285	-0.01626977	10864
0.24528538	-0.018315503	10865
0.27563637	-0.05969657	10866
0.24922535	-0.05745761	10867
0.15701717	-0.13299657	10868
0.1718326	-0.09389647	10869
0.31918952	-0.0320653	1087
0.167024	-0.07704129	10870
0.2550073	-0.0762381	10871
0.14014521	-0.09451101	10872
0.11876333	-0.17581066	10873
0.12187717	-0.16747533	10874
0.09986531	0.030996988	10875
0.089580156	-0.17642413	10876
0.115001224	-0.2166105	10877
0.12977405	-0.18610716	10878
0.11324151	-0.19225164	10879
0.30878845	-0.070165865	1088
0.12664156	-0.17260753	10880
0.11110408	-0.22396214	10881
0.12466088	-0.18037312	10882
0.113726325	-0.22006215	10883
0.12398309	-0.17472325	10884
0.08348669	-0.10129306	10885
0.088378906	-0.09790388	10886
0.11812764	-0.20454355	10887
0.116409495	-0.21486466	10888
0.0606682	-0.1318593	10889
0.2957367	-0.06356737	1089
0.059570365	-0.12639351	10890
0.27838466	0.17498319	10891
0.2783135	0.15944034	10892
0.10520368	-0.1294478	10893
0.11443659	-0.11269636	10894
0.23758726	0.16952087	10895
0.25575188	0.17249648	10896
0.26778263	0.19709928	10897
0.2832814	0.18704565	10898
0.26494285	0.19988671	10899
0.30566508	-0.04948607	109
0.21836682	-0.0101133175	1090
0.25497416	0.17688377	10900
0.116586484	-0.21087654	10901
0.12987581	-0.18871205	10902
0.11211264	-0.21920775	10903
0.12937193	-0.18364473	10904
0.116404705	-0.24692725	10905
0.09709849	-0.23066513	10906
0.08147492	-0.1681545	10907
0.08123474	-0.16758771	10908
0.115442455	-0.16741742	10909
0.2659377	-0.08205835	1091
0.11865511	-0.1978363	10910
0.0687245	-0.092417575	10911
0.06972911	-0.115935765	10912
0.11165435	-0.13749948	10913
0.12633075	-0.11959608	10914
0.10375353	-0.06623941	10915
0.11421532	-0.100421876	10916
0.1379746	-0.057709437	10917
0.15548255	-0.16531156	10918
0.14523625	-0.14573593	10919
0.27992845	-0.035191406	1092
0.1127522	-0.13497138	10920
0.11880636	-0.14496453	10921
0.11879366	-0.14999042	10922
0.12642355	-0.14754267	10923
0.088381596	-0.15373336	10924
0.07874839	-0.15015045	10925
0.12126299	-0.087951615	10926
0.1129055	-0.15145509	10927
0.10152092	-0.15755199	10928
0.098656744	-0.13742769	10929
0.25736883	-0.06257657	1093
0.10620525	-0.13149239	10930
0.08617236	-0.14811713	10931
0.061831445	-0.10900413	10932
0.066312954	-0.12811035	10933
0.07083692	-0.109401666	10934
0.067071825	-0.16216622	10935
0.0681395	-0.10272107	10936
0.05565396	-0.15367241	10937
0.048512485	-0.13802421	10938
0.11375257	-0.034918714	10939
0.33875576	-0.11172778	1094
0.11589707	-0.039353155	10940
0.11931304	-0.100518905	10941
0.13385431	-0.11227973	10942
0.2487808	0.030449634	10943
0.24230082	0.053479653	10944
0.25815016	0.044822372	10945
0.24584185	0.053596415	10946
0.28260702	-0.0114933085	10947
0.27317113	-0.004833577	10948
0.29885298	-0.006835971	10949
0.2731486	-0.05759257	1095
0.30263868	-0.0078824265	10950
0.117959164	-0.0961956	10951
0.118468605	-0.10266994	10952
0.27282366	0.004235151	10953
0.27223742	0.0066410312	10954
0.2835007	0.03318421	10955
0.2760017	0.02650032	10956
0.14299259	0.042342003	10957
0.13319625	0.034418594	10958
0.11938862	-0.13513759	10959
0.3225281	-0.07251293	1096
0.13135694	-0.12628417	10960
0.09735472	-0.13436027	10961
0.09770401	-0.12711929	10962
0.29053137	0.079018764	10963
0.2851112	0.08224119	10964
0.29365814	0.08651144	10965
0.28706056	0.078601524	10966
0.16063097	-0.10243221	10967
0.15092054	-0.096994266	10968
0.098935775	-0.11735957	10969
0.3271182	-0.07832127	1097
0.056307606	-0.10870691	10970
0.08265599	-0.10886849	10971
0.114075415	-0.12781861	10972
0.12621395	-0.14507838	10973
0.2186793	-0.05107706	10974
0.15715481	-0.18549	10975
0.15421344	-0.15365033	10976
0.11618084	-0.114541434	10977
0.13668081	-0.08396854	10978
0.143175	-0.051196415	10979
0.26651412	-0.06664857	1098
0.1488839	-0.077069886	10980
0.1275675	-0.053551544	10981
0.17192028	-0.074302405	10982
0.1287144	-0.15446818	10983
0.13583024	-0.147855	10984
0.108950734	-0.15184253	10985
0.091313355	-0.2341705	10986
0.1028013	-0.16470118	10987
0.15549146	-0.0850716	10988
0.1462679	-0.093755655	10989
0.31865212	-0.07606601	1099
0.22188134	-0.04321548	10990
0.22098406	0.020180745	10991
0.24229823	-0.047033332	10992
0.24515252	0.01646979	10993
0.24968423	-0.029258974	10994
0.114528336	-0.1865219	10995
0.09484395	-0.15624794	10996
0.10123161	-0.12884495	10997
0.22418238	-0.21723081	10998
0.10776695	-0.0676634	10999
0.31073868	-0.04805586	110
0.29889163	-0.09362166	1100
0.11155113	-0.08261362	11000
0.08295539	-0.16846885	11001
0.07490391	-0.14602771	11002
0.121563084	-0.09778832	11003
0.09584621	-0.14744033	11004
0.12261095	-0.200904	11005
0.2252308	-0.10306095	11006
0.23711988	-0.0057396665	11007
0.105608426	-0.06345317	11008
0.10192023	-0.085282214	11009
0.26641625	-0.051839225	1101
0.12948044	-0.09163323	11010
0.11930021	-0.09708086	11011
0.13774292	-0.063419394	11012
0.13697258	-0.07304973	11013
0.28660998	0.043596253	11014
0.29141578	0.07610927	11015
0.087995194	-0.07716825	11016
0.08093959	-0.09206775	11017
0.10145482	-0.08252638	11018
0.0835284	-0.08860007	11019
0.31181607	-0.05384201	1102
0.13222845	-0.06540724	11020
0.30571508	0.03654997	11021
0.16959302	-0.070128694	11022
0.15063526	-0.059573952	11023
0.17152975	-0.074399956	11024
0.16280909	-0.0693141	11025
0.07160169	-0.06973198	11026
0.11097973	-0.08158199	11027
0.07744636	-0.06569465	11028
0.09747835	-0.09982923	11029
0.28966767	-0.033451404	1103
0.09399573	-0.11431741	11030
0.10774156	-0.10656856	11031
0.10040398	-0.103671946	11032
0.10376564	-0.12760068	11033
0.105279714	-0.084587894	11034
-0.11478288	0.20867704	11035
0.0716964	0.09487847	11036
0.22327502	-0.070773214	11037
0.21487531	-0.07377648	11038
0.07215595	-0.10051	11039
0.31036672	0.11003573	1104
0.12343348	-0.097434156	11040
0.12184724	-0.081233725	11041
0.09171327	-0.08176162	11042
0.09323383	-0.054081112	11043
-0.01416914	0.057968378	11044
0.2628839	-0.07493026	11045
0.22631426	-0.071120396	11046
0.31526574	-0.009463968	11047
0.2527833	0.011307011	11048
0.21382606	-0.049856532	11049
0.3119945	0.10321877	1105
0.23370342	-0.082357995	11050
0.21392025	-0.08502859	11051
0.13031477	-0.05782511	11052
0.16208947	-0.07154233	11053
0.3439766	0.22079019	11054
0.2853129	0.13383415	11055
0.14853494	-0.07223601	11056
0.015798597	-0.011546727	11057
0.14742032	-0.0739538	11058
0.15975644	-0.06707805	11059
0.26586184	0.010327181	1106
0.1531235	-0.06432098	11060
0.14677706	-0.07145402	11061
0.16424401	-0.056259833	11062
0.16583855	-0.058833636	11063
0.17557587	-0.08407813	11064
0.15500773	-0.06771675	11065
0.14504138	-0.06464673	11066
0.1622668	-0.061410777	11067
0.15179524	-0.0677354	11068
0.14331302	-0.06439602	11069
0.27539322	0.10142105	1107
0.15009032	-0.06656157	11070
0.16242345	-0.056160107	11071
0.13539532	-0.06297348	11072
0.1507132	-0.060956232	11073
0.14822753	-0.07144293	11074
0.15317835	-0.06476048	11075
0.13057841	-0.05796623	11076
0.099869005	-0.034154586	11077
0.10370075	-0.03820563	11078
0.13973127	-0.060357787	11079
0.2710291	-0.05988786	1108
0.1558104	-0.08085046	11080
0.1500983	-0.056752507	11081
0.148703	-0.072046615	11082
0.15400578	-0.07343864	11083
0.16388266	-0.07911113	11084
0.09921438	-0.16381033	11085
0.20848827	-0.10168741	11086
0.22936651	-0.13419189	11087
0.08798169	-0.07590231	11088
0.0827555	-0.10028505	11089
0.2828923	-0.066901095	1109
0.11308425	-0.09278666	11090
0.07465116	-0.08861981	11091
0.10945461	-0.09425016	11092
0.007779261	-0.037952088	11093
0.0937301	-0.04503209	11094
0.0052461326	-0.040977176	11095
0.09416018	-0.12741484	11096
0.004725367	-0.029233875	11097
0.10147945	-0.14908843	11098
0.12074321	-0.12066167	11099
0.32051444	-0.05176295	111
0.22096272	-0.047005963	1110
0.11752804	-0.2341459	11100
0.10949046	-0.22438808	11101
0.11106574	-0.17108907	11102
0.14643314	-0.15953232	11103
0.16718362	-0.074254625	11104
0.08592863	-0.23001333	11105
0.1662072	-0.064747274	11106
0.098496564	-0.17244731	11107
0.16640073	-0.069271125	11108
0.06618484	-0.18905704	11109
0.21989788	0.016646158	1111
0.12856187	-0.16177182	11110
0.12699236	-0.089272715	11111
0.16890697	-0.110837765	11112
0.14669114	-0.111608215	11113
0.16577226	-0.06551727	11114
0.09267396	-0.24023491	11115
0.16827098	-0.062353298	11116
0.12229089	-0.17558008	11117
0.1476603	-0.041576568	11118
0.12865148	-0.039622735	11119
0.25988337	-0.08904875	1112
0.17403357	-0.073982894	11120
0.06466362	-0.2043873	11121
0.1483972	-0.058449797	11122
0.12085862	-0.14609952	11123
0.10265281	-0.21358831	11126
0.11051961	-0.1568102	11127
0.14659414	-0.16078494	11128
0.12349262	-0.17337285	11129
0.3107086	-0.06544593	1113
0.13976164	-0.07582389	11130
0.07799569	-0.1940777	11131
0.14510393	-0.06778255	11132
0.07268672	-0.16502202	11133
0.12393207	-0.035030358	11134
0.066999234	-0.07796949	11135
0.13358401	-0.039264806	11136
0.074983306	-0.10238061	11137
0.13237697	-0.03766256	11138
0.06575698	-0.078583494	11139
0.3080581	-0.06993046	1114
0.09568804	-0.038446978	11140
0.06887793	-0.09744379	11141
0.11333369	-0.03083946	11142
0.05913475	-0.07646915	11143
0.00824696	-0.028035676	11144
0.07604146	-0.018466232	11145
0.0017373152	-0.06271977	11146
0.07825798	-0.008646194	11147
0.10470229	0.024095545	11148
0.1128225	-0.01919839	11149
0.2569816	-0.013644391	1115
0.08165375	-0.009865044	11150
0.16380379	-0.001194062	11151
0.15052465	-0.06168973	11152
0.15488727	-0.051136713	11153
0.13243492	-0.032155342	11154
0.11198831	-0.04668212	11155
0.0871185	-0.0071453303	11156
0.12951507	-0.07616147	11157
0.27508464	0.10064299	1116
0.0902508	-0.06385583	11160
0.08262527	-0.07694353	11161
0.09783954	-0.05805233	11162
0.09163076	-0.065860234	11163
0.078397006	-0.062030792	11164
0.05990465	-0.092909895	11165
0.07468997	-0.05653854	11166
0.0791932	-0.0764904	11167
0.16220711	-0.053706415	11168
0.16805847	-0.05243177	11169
0.3168874	0.10630893	1117
0.15256795	-0.036273018	11170
0.14560252	-0.035757374	11171
0.19126065	0.082586735	11172
0.08295156	-0.13487552	11173
0.16938758	0.1324967	11174
0.06350433	-0.16037033	11175
0.120570384	-0.023721308	11176
0.11818255	-0.025850335	11177
0.12934826	-0.037710775	11178
0.12701088	-0.03533516	11179
0.23346092	0.16848452	1118
0.075557224	-0.19258937	11180
0.07966334	-0.18631385	11181
0.07140889	-0.18680607	11182
0.083005294	-0.19869043	11183
0.08251748	0.02248837	11184
0.057125375	0.018815733	11185
0.071265645	0.027064122	11186
0.062780045	-0.003311204	11187
0.060122646	0.010326166	11188
0.076947205	-0.015997015	11189
0.28934732	-0.10698001	1119
0.03910732	0.049316335	11190
0.05686734	0.052401256	11191
0.06956635	-0.17094725	11192
0.0742679	0.020887751	11193
0.06863504	0.013799366	11197
0.072490014	-0.03168256	11198
0.04222513	-0.010266824	11199
0.33122915	-0.089671515	112
0.29015407	0.0022633744	1120
0.007443661	0.048926093	11200
0.07441548	-0.12212149	11201
0.069316104	-0.08366757	11202
0.036807008	-0.03349386	11203
-0.042581283	0.08354286	11204
0.061979063	-0.10003197	11205
0.06580624	-0.14970382	11206
0.090549946	-0.043473516	11207
0.081496716	-0.03909219	11208
0.29938722	-0.05625291	1121
0.06281484	-0.037601527	11210
0.114078335	-0.089201964	11211
0.060346603	-0.08834836	11212
0.08457194	-0.11878676	11213
0.083675094	-0.028738555	11214
0.066981964	-0.0071226247	11215
0.100566484	-0.041537344	11216
0.10038001	-0.06780776	11217
0.25299186	-0.006982414	1122
0.27001044	-0.018991234	1123
0.29170653	0.020494597	1124
0.2920209	-0.05313421	1125
0.26228076	-0.04457665	1126
0.23183326	-0.03839273	11264
0.30388308	-0.020419316	11265
0.29406175	0.029755676	11266
0.2694203	-0.018576434	11267
0.28896865	-0.0053907055	11268
0.25086918	0.021952894	11269
0.26098692	-0.07193857	1127
0.27536514	-0.06956244	11270
0.26960057	-0.0065234825	11271
0.29600528	-0.058288883	11272
0.26248792	0.026729174	11273
0.3200456	0.035877947	11274
0.29665756	0.03685637	11275
0.31257227	-0.009339765	11276
0.20951277	-0.035286073	11277
0.30320776	-0.019437991	11278
0.09330991	-0.104243286	11279
0.31249195	-0.013219748	1128
0.25733656	0.003540973	11280
0.27619275	0.045765407	11281
0.2564794	0.018011698	11282
0.3095249	0.016573682	11283
0.2932813	0.0040938742	11284
0.33458477	0.00050013675	11285
0.30376312	-0.017006267	11286
0.28751853	-0.03506761	11287
0.24911503	-0.04233775	11288
0.30896702	0.012175236	11289
0.29886416	-0.060383763	1129
0.29798618	0.005563656	11290
0.3012474	-0.004032744	11291
0.25075424	0.0059931073	11292
0.3189735	0.0014277247	11293
0.31893235	-0.00718507	11294
0.094859995	-0.13378987	11295
0.3101862	0.016708354	11296
0.31002906	-0.051858217	11297
0.32445362	0.10542265	11298
0.28619134	0.03827464	11299
0.33408472	-0.07547983	113
0.26267174	0.014711425	1130
0.2608922	0.0236109	11300
0.2416188	-0.007917792	11301
0.3105406	-0.0258376	11302
0.09941336	-0.071696945	11303
0.10580024	-0.06801808	11304
0.11213607	-0.050756507	11305
0.28150067	-0.025183737	11306
0.28131518	-0.0122720655	11307
0.22512548	0.028680772	11308
0.31997493	-0.021447038	11309
0.27658638	-0.049149066	1131
0.33681867	0.028352126	11310
-0.063587174	0.1881629	11311
0.2411741	-0.06766368	11312
0.26931244	-0.040173344	11313
0.28097966	-0.05642134	11314
0.27176976	-0.06668048	11315
0.28243133	-0.066312514	11316
0.25308985	-0.05645924	11317
0.2714798	-0.08045987	11318
0.263492	-0.04825061	11319
0.3359507	0.030320177	1132
0.2789104	-0.0756244	11320
0.2789229	-0.05244445	11321
0.32460228	-0.048996188	11322
0.29063255	-0.044009767	11323
0.28985167	-0.07238074	11324
0.22159679	-0.067127265	11325
0.27158123	-0.07875026	11326
0.10018579	-0.114747904	11327
0.24242519	-0.053171817	11328
0.2712121	-0.053099617	11329
0.33419812	-0.041794293	1133
0.2596664	-0.04312	11330
0.29270014	-0.09697062	11331
0.308667	-0.074768014	11332
0.32877344	-0.061813664	11333
0.29443708	-0.07770435	11334
0.2888387	-0.09692785	11335
0.25517315	-0.09970816	11336
0.31645972	-0.046512604	11337
0.296262	-0.04505369	11338
0.26782206	-0.038336597	11339
0.28015766	0.08452082	1134
0.25383857	-0.052692942	11340
0.30738536	-0.05453816	11341
0.31393152	-0.062244795	11342
0.106555395	-0.1345186	11343
0.29961702	-0.041594192	11344
0.29432613	-0.09274528	11345
0.31435654	-0.008735523	11346
0.27314353	-0.07006189	11347
0.23481487	-0.07156719	11348
0.23019181	-0.057176568	11349
0.2785004	0.03164853	1135
0.29794458	-0.0760682	11350
0.1246751	-0.08685957	11351
0.12914976	-0.087880954	11352
0.13847141	-0.07064123	11353
0.24609263	-0.06372302	11354
0.2830359	-0.065585606	11355
0.23626722	-0.08563077	11356
0.3118205	-0.06643259	11357
0.31483373	-0.05386611	11358
0.24220668	-0.003565513	1136
0.25419912	-0.027023355	11360
0.23772167	-0.018936094	11361
0.23863979	-0.0530357	11362
0.24990903	0.03291691	11363
0.3215739	0.08929694	11364
0.29627058	-0.069297925	11365
0.26331648	-0.023897037	11366
0.30712342	0.045322776	11367
0.30236208	-0.0022664631	11368
0.2785271	0.017869014	11369
0.27353048	-0.07911224	1137
0.2782626	-0.0010708703	11370
0.26340672	0.054772813	11371
0.2961881	-0.08206566	11372
0.31596714	0.076861404	11373
0.3378618	0.067212015	11374
0.30568588	0.037098184	11375
0.33244854	0.080654524	11376
0.26282203	-0.05901536	11377
0.2803129	-0.046986215	11378
0.29205534	-0.046209883	11379
0.33420184	0.083039455	1138
0.28281164	-0.017921949	11380
0.23417224	0.0045280345	11381
0.24049036	-0.06956524	11382
0.30595753	-0.022509383	11383
0.28686222	-0.059892006	11384
0.258528	0.042624153	11385
0.31124452	-0.06573386	11386
0.28009376	-0.040205598	11387
0.2315605	-0.12925856	11388
0.19345812	0.102171466	11389
0.31830177	-0.05165481	1139
0.27949482	0.05900348	11390
0.2500374	0.059341766	11391
0.25296515	-0.012659762	11392
0.26135188	-0.07496154	11393
0.31467643	0.067510076	11394
0.29454452	-0.06970761	11395
0.26076615	0.08640609	11396
0.26487294	-0.052768342	11397
0.28341016	-0.04345178	11398
0.28672788	-0.10495308	11399
0.27462587	-0.052913576	114
0.22255273	0.022964189	1140
0.3152124	0.05140256	11400
0.3043973	-0.054249637	11401
0.2401342	0.039453696	11402
0.2555061	-0.03212744	11403
